record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,versi_wilayah,dataset_asal
ID-0000874,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,81.23,% pengguna internet,area,total,category,social_media,id_38_2024,bps_internet_purpose
ID-0000875,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.22,% pengguna internet,area,total,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0000876,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,26.58,% pengguna internet,area,urban,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0000877,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,7.49,% pengguna internet,area,urban,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0000878,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,16.43,% pengguna internet,area,urban,category,email,id_38_2024,bps_internet_purpose
ID-0000879,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,84.64,% pengguna internet,area,urban,category,entertainment,id_38_2024,bps_internet_purpose
ID-0000880,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,14.41,% pengguna internet,area,urban,category,financial_services,id_38_2024,bps_internet_purpose
ID-0000881,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,30.31,% pengguna internet,area,urban,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0000882,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,77.7,% pengguna internet,area,urban,category,news_information,id_38_2024,bps_internet_purpose
ID-0000883,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,8.28,% pengguna internet,area,urban,category,online_learning,id_38_2024,bps_internet_purpose
ID-0000884,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,3.97,% pengguna internet,area,urban,category,other,id_38_2024,bps_internet_purpose
ID-0000885,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,5.98,% pengguna internet,area,urban,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0000886,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,84.9,% pengguna internet,area,urban,category,social_media,id_38_2024,bps_internet_purpose
ID-0000887,17,Bengkulu,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.52,% pengguna internet,area,urban,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0000888,17,Bengkulu,provinsi,2024,Pembangunan TIK,access_infrastructure_subindex,Subindeks akses dan infrastruktur TIK,6.25,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0000889,17,Bengkulu,provinsi,2024,Pembangunan TIK,ict_development_index,Indeks Pembangunan TIK,6.19,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0000890,17,Bengkulu,provinsi,2024,Pembangunan TIK,skills_proxy_subindex,Subindeks proksi keahlian TIK,6.47,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0000891,17,Bengkulu,provinsi,2024,Pembangunan TIK,use_subindex,Subindeks penggunaan TIK,5.99,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0000892,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.65,% pengguna internet,area,rural,category,desktop,id_38_2024,bps_access_device
ID-0000893,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,5.16,% pengguna internet,area,rural,category,laptop_tablet,id_38_2024,bps_access_device
ID-0000894,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.43,% pengguna internet,area,rural,category,mobile,id_38_2024,bps_access_device
ID-0000895,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.3,% pengguna internet,area,rural,category,other,id_38_2024,bps_access_device
ID-0000896,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,1.47,% pengguna internet,area,total,category,desktop,id_38_2024,bps_access_device
ID-0000897,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,9.03,% pengguna internet,area,total,category,laptop_tablet,id_38_2024,bps_access_device
ID-0000898,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.3,% pengguna internet,area,total,category,mobile,id_38_2024,bps_access_device
ID-0000899,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.3,% pengguna internet,area,total,category,other,id_38_2024,bps_access_device
ID-0000900,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,2.75,% pengguna internet,area,urban,category,desktop,id_38_2024,bps_access_device
ID-0000901,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,15.07,% pengguna internet,area,urban,category,laptop_tablet,id_38_2024,bps_access_device
ID-0000902,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.11,% pengguna internet,area,urban,category,mobile,id_38_2024,bps_access_device
ID-0000903,17,Bengkulu,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.29,% pengguna internet,area,urban,category,other,id_38_2024,bps_access_device
ID-0000904,18,Lampung,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,17.23,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000905,18,Lampung,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,22.45,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000906,18,Lampung,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,36.17,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000907,18,Lampung,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,27.08,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000908,18,Lampung,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,32.41,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000909,18,Lampung,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,45.06,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000910,18,Lampung,provinsi,2018,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,30.54,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000911,18,Lampung,provinsi,2018,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,34.18,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000912,18,Lampung,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,33.31,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000913,18,Lampung,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,40.17,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000914,18,Lampung,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,55.56,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000915,18,Lampung,provinsi,2019,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,36.95,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000916,18,Lampung,provinsi,2019,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,43.24,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000917,18,Lampung,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,41.28,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000918,18,Lampung,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,47.06,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000919,18,Lampung,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,59.91,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000920,18,Lampung,provinsi,2020,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,44.63,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000921,18,Lampung,provinsi,2020,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,49.37,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000922,18,Lampung,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,55.65,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000923,18,Lampung,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,59.94,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000924,18,Lampung,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,69.1,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000925,18,Lampung,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,80.93,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0000926,18,Lampung,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,83.49,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0000927,18,Lampung,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,89.33,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0000928,18,Lampung,provinsi,2021,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,57.96,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000929,18,Lampung,provinsi,2021,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,61.84,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000930,18,Lampung,provinsi,2021,Literasi digital,digital_literacy_index,Indeks Literasi Digital Kominfo,3.52,poin 1–5,,,,,id_34_pre_split,kominfo_digital_literacy_province_2021
ID-0000931,18,Lampung,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,61.96,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000932,18,Lampung,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,65.21,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000933,18,Lampung,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,71.44,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000934,18,Lampung,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,86.38,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0000935,18,Lampung,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,87.9,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0000936,18,Lampung,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,91.22,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0000937,18,Lampung,provinsi,2022,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,62.72,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000938,18,Lampung,provinsi,2022,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,67.57,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000939,18,Lampung,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,67.63,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000940,18,Lampung,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,70.68,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000941,18,Lampung,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,76.8,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000942,18,Lampung,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,87.76,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0000943,18,Lampung,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,88.88,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0000944,18,Lampung,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,91.13,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0000945,18,Lampung,provinsi,2023,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,68.7,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000946,18,Lampung,provinsi,2023,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,72.59,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000947,18,Lampung,provinsi,2023,Komponen pembangunan TIK,fixed_broadband_norm,"Broadband tetap per 100 penduduk, ternormalisasi",0.3,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000948,18,Lampung,provinsi,2023,Komponen pembangunan TIK,fixed_telephone_norm,"Telepon tetap per 100 penduduk, ternormalisasi",1.23,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000949,18,Lampung,provinsi,2023,Komponen pembangunan TIK,household_computer_norm,"Rumah tangga dengan komputer, ternormalisasi",1.06,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000950,18,Lampung,provinsi,2023,Komponen pembangunan TIK,household_internet_norm,"Rumah tangga dengan internet, ternormalisasi",8.89,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000951,18,Lampung,provinsi,2023,Komponen pembangunan TIK,individual_internet_norm,"Individu pengguna internet, ternormalisasi",7.07,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000952,18,Lampung,provinsi,2023,Komponen pembangunan TIK,international_bandwidth_norm,"Bandwidth internet internasional per pengguna, ternormalisasi",8.02,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000953,18,Lampung,provinsi,2023,Komponen pembangunan TIK,mean_years_school_norm,"Rata-rata lama sekolah, ternormalisasi",5.81,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
